"","cue","coverage","H","unknown","N"
"4216","football",92.9292929292929,3.0448791128115,1,100
"4217","footpath",95.8333333333333,3.0831572300243,4,100
"4218","footprint",86.8686868686869,2.98586663263442,1,100
"4219","footprints",88,2.53961557584236,0,100
"4220","footstool",79.1666666666667,3.36660400274722,4,100
"4221","footwear",91.9191919191919,1.82654039020606,1,100
"4222","for",91.8367346938776,3.43751227958582,2,100
"4223","forbid",90.8163265306122,3.60566809435681,2,100
"4224","forbidden",81.8181818181818,3.41435144312886,1,100
"4225","force",90.9090909090909,3.72418780970207,1,100
"4226","forced",51,3.85250119949846,0,100
"4227","forceful",97.9166666666667,3.27118671680863,4,100
"4228","forces",77.7777777777778,3.54686776268906,1,100
"4229","Ford",79.7979797979798,2.67372987687762,1,100
"4230","fore",87.6404494382023,2.68982593865814,11,100
"4231","forecast",98,1.32023300544606,0,100
"4232","foreground",93.75,2.21742579698992,4,100
"4233","forehead",88.8888888888889,3.74328570405454,1,100
"4234","foreign",95,3.59228012795188,0,100
"4235","foreigner",85.8585858585859,3.59912446007644,1,100
"4236","foreplay",89.5833333333333,2.30021336621927,4,100
"4237","foresight",81.9148936170213,3.62843624471297,6,100
"4238","forest",96,1.61301944194193,0,100
"4239","foretell",68.5393258426966,2.63897520109802,11,100
"4240","forethought",72.3404255319149,3.69914724404112,6,100
"4241","forever",92,2.89973433630975,0,100
"4242","forfeit",90.625,2.49516117743143,4,100
"4243","forge",95.7894736842105,3.23475746119,5,100
"4244","forgery",96.8085106382979,2.50512564803376,6,100
"4245","forget",80.8080808080808,3.30251093786867,1,100
"4246","forgetful",69.0721649484536,3.83087939103436,3,100
"4247","forgetting",72.7272727272727,3.5654269419117,1,100
"4248","forgive",91.4893617021277,2.63448732836995,6,100
"4249","forgiveness",93,3.75576965428725,0,100
"4250","forgiving",91.6666666666667,3.76738924977791,4,100
"4251","forgot",80.4123711340206,3.52908678498044,3,100
"4252","forgotten",80.6122448979592,2.94727395712445,2,100
"4253","fork",93,2.042047896145,0,100
"4254","form",94.9494949494949,3.32981652200032,1,100
"4255","formal",90,3.36765627441316,0,100
"4256","format",95,3.54469854005092,0,100
"4257","formation",89.8989898989899,3.99086520705292,1,100
"4258","former",97.979797979798,2.75130971370577,1,100
"4259","formula",91,3.09053827139565,0,100
"4260","Forrest",75.9036144578313,1.89860193905719,17,100
"4261","for sale",83,3.38330467748661,0,100
"4262","for sure",91.9191919191919,3.07202420531498,1,100
"4263","fort",79.3814432989691,3.51396192287863,3,100
"4264","forth",88.7755102040816,3.10757573180465,2,100
"4265","forthright",88.2352941176471,2.96256692173485,15,100
"4266","fortify",89.8989898989899,2.97175393788853,1,100
"4267","fortitude",93.5483870967742,1.92410624016647,7,100
"4268","fortress",88,2.56691239711958,0,100
"4269","fortunate",98.989898989899,1.73893881597927,1,100
"4270","fortune",91.8367346938776,3.00111032488901,2,100
"4271","fortune teller",77,3.37140738823263,0,100
"4272","forty",87.3684210526316,3.14626446611376,5,100
"4273","forum",89.4736842105263,3.71261346171265,5,100
"4274","forward",86.8686868686869,3.06133986648403,1,100
"4275","forwards",92,2.84454176267251,0,100
"4276","fossil",95,2.59620196545683,0,100
"4277","foster",91.8367346938776,2.94993802039522,2,100
"4278","foul",95.9183673469388,3.40317582226428,2,100
"4279","found",93,1.87022881586064,0,100
"4280","foundation",91,3.49223163983619,0,100
"4281","fountain",95,1.62923714632314,0,100
"4282","four",92,2.83545670907809,0,100
"4283","fourteen",91.9191919191919,2.7211035904521,1,100
"4284","fourth",77,3.06183747100251,0,100
"4285","fowl",97.8947368421053,1.78506115499833,5,100
"4286","fox",92,3.44693684278406,0,100
"4287","foxy",92.9292929292929,2.68083083135657,1,100
"4288","foyer",87.3684210526316,3.28757941381723,5,100
"4289","fractal",86.7469879518072,3.52510206137139,17,100
"4290","fraction",95.959595959596,2.85216567503204,1,100
"4291","fracture",96.969696969697,1.87972343609922,1,100
"4292","fragile",96.969696969697,2.72653859588234,1,100
"4293","fragment",98.989898989899,2.17829670999274,1,100
"4294","fragrance",98.989898989899,1.90567699424464,1,100
"4295","fragrant",92.8571428571429,2.80974752458584,2,100
"4296","frail",96.9387755102041,2.33756337326965,2,100
"4297","frame",97,2.24710217291354,0,100
"4298","framework",84.6938775510204,3.62583050359445,2,100
"4299","France",87.7551020408163,3.22646049850958,2,100
"4300","frank",86.5979381443299,2.82334620911332,3,100
"4301","Frankenstein",88.659793814433,1.86939529917591,3,100
"4302","frantic",88.4210526315789,3.56109301057864,5,100
"4303","frat",94.6236559139785,2.92694182318343,7,100
"4304","fraternity",95.6989247311828,2.95869490531724,7,100
"4305","fraud",93,3.17745159459956,0,100
"4306","fraught",78.4090909090909,3.67975770908305,12,100
"4307","fray",85.0574712643678,3.36346821904016,13,100
"4308","freak",93,3.51851711316289,0,100
"4309","freckle",94.8979591836735,3.00561360245969,2,100
"4310","freckles",88,3.05209441813582,0,100
"4311","free",68.6868686868687,3.96401308461748,1,100
"4312","freedom",93.75,3.47364157182131,4,100
"4313","freely",61,3.94942967082118,0,100
"4314","free time",83,3.32973604637137,0,100
"4315","freeway",96.9387755102041,2.57965679693287,2,100
"4316","freeze",91,2.66823768618161,0,100
"4317","freezer",92.8571428571429,2.54159714785965,2,100
"4318","freezing",98,1.23976089294291,0,100
"4319","freight",96.9072164948454,2.27129812959627,3,100
"4320","French",90.9090909090909,3.29679633328583,1,100
"4321","french fries",96,2.99605260363137,0,100
"4322","French horn",87.5,3.15962346101777,12,100
"4323","French toast",91,3.06069141052119,0,100
"4324","frenzied",82.1052631578947,3.53453758898221,5,100
"4325","frenzy",90.9090909090909,3.39691616601057,1,100
"4326","frequency",82,3.1735064414031,0,100
"4327","frequent",91,2.33691909883036,0,100
"4328","frequently",95.8762886597938,1.85372982420338,3,100
"4329","fresh",95.959595959596,3.26763922783245,1,100
"4330","fresh air",84,3.65026922101703,0,100
"4331","freshman",77.7777777777778,3.05515439006327,1,100
"4332","fret",98.9583333333333,1.83493307320165,4,100
"4333","Freud",67.7083333333333,3.03963564154688,4,100
"4334","friar",93.1034482758621,2.29697521140503,13,100
"4335","friction",93.8775510204082,3.52046790994769,2,100
"4336","Friday",82,3.24847201196875,0,100
"4337","fridge",97,2.4129590557053,0,100
"4338","fried",94,2.72187598487313,0,100
"4339","friend",91,3.29163504918839,0,100
"4340","friendliness",87.8787878787879,3.4482598533408,1,100
"4341","friendly",93.9393939393939,3.08617771311786,1,100
"4342","friends",68,3.82846333337935,0,100
"4343","friendship",86.734693877551,3.79294059429852,2,100
"4344","fries",96,2.62650984934294,0,100
"4345","fright",96.9072164948454,2.38582139533444,3,100
"4346","frighten",99,1.83424107697775,0,100
"4347","frightened",98,1.47116190513507,0,100
"4348","frightening",97,1.83311372633316,0,100
"4349","frigid",98.9690721649485,1.48020318813539,3,100
"4350","frill",87.3684210526316,3.48435133384534,5,100
"4351","frilly",77.5280898876404,2.98064804421168,11,100
"4352","fringe",80.2083333333333,2.98321216879525,4,100
"4353","Frisbee",97.9591836734694,2.89948602644703,2,100
"4354","frisk",90.6976744186046,3.18260190641074,14,100
"4355","frisky",87.5,3.30196893445193,4,100
"4356","frivolous",89.010989010989,3.44735153206337,9,100
"4357","frog",88.8888888888889,3.48605895988768,1,100
"4358","frolic",87.6404494382023,2.94101063056215,11,100
"4359","from",91.7525773195876,3.18205401029821,3,100
"4360","front",97,1.83921747311456,0,100
"4361","frontal",94.9494949494949,2.79741981948379,1,100
"4362","frontier",90.7216494845361,3.48944041241331,3,100
"4363","frost",95.959595959596,2.54443891463363,1,100
"4364","frosted",97.979797979798,2.88257968803505,1,100
"4365","frosting",98.9690721649485,1.70526896176482,3,100
"4366","frosty",95.8762886597938,2.16078358624397,3,100
"4367","froth",91.4893617021277,2.63036187793155,6,100
"4368","frown",95.9183673469388,2.91723675460081,2,100
"4369","frozen",96,2.37127520917577,0,100
"4370","frugal",91.4893617021277,2.77456308589119,6,100
"4371","fruit",99,2.984123582487,0,100
"4372","fruitful",92.9292929292929,3.61208571998949,1,100
"4373","fruits",93.9393939393939,3.31685881552725,1,100
"4374","fruity",93.9393939393939,3.58624272334638,1,100
"4375","frustrate",85.8585858585859,3.43481405378239,1,100
"4376","frustrated",89,2.81771687859806,0,100
"4377","frustrating",87.7551020408163,3.40399454596745,2,100
"4378","frustration",87.8787878787879,3.12438081511611,1,100
"4379","fry",86,3.57456913228387,0,100
"4380","frying",94.9494949494949,2.45202566869907,1,100
"4381","frying pan",92.9292929292929,2.96200174278933,1,100
"4382","fuck",92.7083333333333,2.78080703679875,4,100
"4383","fucking",87.3684210526316,2.73606713649644,5,100
"4384","fudge",89.7959183673469,2.54484685670091,2,100
"4385","fuel",98.9795918367347,2.49709215723511,2,100
"4386","fugitive",83.6734693877551,3.45005051968886,2,100
"4387","fulfill",94.9494949494949,3.03793854939382,1,100
"4388","fulfilled",93.9393939393939,2.62696082641211,1,100
"4389","fulfillment",93.8775510204082,3.60783716100042,2,100
"4390","full",82.8282828282828,3.00322069554535,1,100
"4391","full stop",86.4583333333333,2.80502329871098,4,100
"4392","fully",92.8571428571429,2.79019684906883,2,100
"4393","fumble",86.1702127659574,2.89805866551471,6,100
"4394","fumes",91.9191919191919,2.69376808417094,1,100
"4395","fun",93,3.62351498562422,0,100
"4396","function",92.9292929292929,3.407620580473,1,100
"4397","functional",90,3.00119377023087,0,100
"4398","fund",90,2.21673815295519,0,100
"4399","fundamental",92.8571428571429,2.98697127424363,2,100
"4400","fundamentalist",77.0833333333333,3.56738449302215,4,100
"4401","funds",94,1.60930395326581,0,100
"4402","funeral",94.7916666666667,2.32992828889699,4,100
"4403","fungi",96,1.92424741657011,0,100
"4404","fungus",95,2.08730066768145,0,100
"4405","funk",88.5416666666667,3.62398814924419,4,100
"4406","funky",91.9191919191919,3.48298837460562,1,100
"4407","funnel",91.1111111111111,3.31490231971686,10,100
"4408","funny",81.8181818181818,3.07610179951814,1,100
"4409","fur",96,3.02769834116465,0,100
"4410","furious",94.9494949494949,1.61009561438943,1,100
"4411","furnace",98.9583333333333,2.13400718513557,4,100
"4412","furniture",95.959595959596,2.60552492653682,1,100
"4413","furry",96,3.1339113322692,0,100
"4414","further",91.9191919191919,3.02775601757924,1,100
"4415","furthermore",72.6315789473684,3.28441477208979,5,100
"4416","fury",90.8163265306122,2.53192755934834,2,100
"4417","fuse",91.8367346938776,3.30689637437376,2,100
"4418","fusion",87.3684210526316,3.51378263620744,5,100
"4419","fuss",80.2083333333333,3.69218140107497,4,100
"4420","fussy",88.1720430107527,3.78958607858401,7,100
"4421","futile",86.4583333333333,3.19919540784921,4,100
"4422","future",89.8989898989899,3.48350787791746,1,100
"4423","fuzz",94.9494949494949,3.28487189276455,1,100
"4424","fuzzy",90.9090909090909,2.85211048941732,1,100
"4425","g",79.7752808988764,3.24591780957303,11,100
"4426","gadget",84,3.20212317518304,0,100
"4427","gag",90.8163265306122,3.19444332099404,2,100
"4428","gain",98.9795918367347,2.98614486773018,2,100
"4429","gains",64,3.73734742422902,0,100
"4430","gait",97.8947368421053,1.56985708371643,5,100
"4431","gal",93.6170212765958,2.03954186064519,6,100
"4432","gala",94.8453608247423,2.73221315961752,3,100
"4433","galaxy",96,2.42679700874827,0,100
"4434","gale",88.3720930232558,2.00415263615051,14,100
"4435","gallant",88.5416666666667,2.80151496362531,4,100
"4436","gallery",98,1.59556471996811,0,100
"4437","gallon",94.9494949494949,2.64045856038239,1,100
"4438","gallop",93,1.59543127940997,0,100
"4439","gallows",90.2173913043478,2.82177629993546,8,100
"4440","galoshes",85.7142857142857,2.4482157933386,9,100
"4441","gamble",96,3.02003111434908,0,100
"4442","gambler",81.8181818181818,3.30076886187944,1,100
"4443","gambling",89,3.37291723453718,0,100
"4444","game",95,3.11428088138644,0,100
"4445","Game Boy",78.5714285714286,3.50040564995763,2,100
"4446","gamer",89,3.6085097560017,0,100
"4447","games",93.9393939393939,2.87168826473087,1,100
"4448","game show",65.625,3.16229271636364,4,100
"4449","gaming",81.8181818181818,3.82201820933691,1,100
"4450","gamma",92.7083333333333,2.22473886808319,4,100
"4451","gander",93.0232558139535,1.7567334874843,14,100
"4452","gang",91.9191919191919,3.32272882399731,1,100
"4453","gangster",85,3.52405979890935,0,100
"4454","gap",92,3.38653209369787,0,100
"4455","garage",90.7216494845361,2.43563450568706,3,100
"4456","garbage",92.8571428571429,2.54920217698843,2,100
"4457","garden",96,3.29372823756884,0,100
"4458","gardener",82,3.30144835248407,0,100
"4459","gardening",82,3.67674068827243,0,100
"4460","garlic",96.9387755102041,3.5339062616611,2,100
"4461","garment",95.9183673469388,2.29456990796258,2,100
"4462","garnish",91.4893617021277,3.17015602830893,6,100
"4463","gas",86,3.54465798494012,0,100
"4464","gasoline",97,2.85094736968129,0,100
"4465","gasp",93.8775510204082,3.06909862409748,2,100
"4466","gate",94.8979591836735,3.50023389046636,2,100
"4467","gateway",87.7551020408163,3.0818023352529,2,100
"4468","gather",89,3.63381767732279,0,100
"4469","gatherer",85.8585858585859,2.72963921396582,1,100
"4470","gathering",90.8163265306122,3.32942879526676,2,100
"4471","gaudy",82.7586206896552,3.56222009552119,13,100
"4472","gauge",97.9166666666667,3.52038780449783,4,100
"4473","gauze",92.5531914893617,3.09088361744278,6,100
"4474","gave",82.8282828282828,3.18853156380927,1,100
"4475","gavel",97.5308641975309,1.83372684316715,19,100
"4476","gay",95.9183673469388,2.59649752238999,2,100
"4477","gaze",96,2.65867404209502,0,100
"4478","gazebo",82.1052631578947,3.84274420538578,5,100
"4479","gazelle",92.8571428571429,2.99972844229836,2,100
"4480","gazing",95,2.65318874124943,0,100
"4481","gear",90,3.61599793216394,0,100
"4482","gears",89,2.8555055543727,0,100
"4483","gecko",90.1098901098901,1.80957941943187,9,100
"4484","geek",94.8979591836735,1.98223867567938,2,100
"4485","geese",92.7835051546392,2.98984760629066,3,100
"4486","geisha",87.7551020408163,2.47497870654073,2,100
"4487","gel",93.8775510204082,2.26844970778083,2,100
"4488","gelatin",90.9090909090909,2.92961955820882,1,100
"4489","gelatinous",84.9462365591398,3.06717733255939,7,100
"4490","gem",93.75,2.51417947504561,4,100
"4491","Gemini",76.2886597938144,3.15229663367126,3,100
"4492","gems",92.8571428571429,2.95100906501159,2,100
"4493","gemstone",87.7551020408163,3.0221464407876,2,100
"4494","gender",96.969696969697,2.14145529110084,1,100
"4495","gene",94,2.86578260902537,0,100
"4496","genealogy",97.8947368421053,2.87601242870179,5,100
"4497","general",86,3.56980574186693,0,100
"4498","generally",80.6122448979592,2.934069317227,2,100
"4499","generation",87.7551020408163,3.62688167916143,2,100
"4500","generic",89.7959183673469,3.70666466242579,2,100
"4501","generosity",93.9393939393939,2.78976804493699,1,100
"4502","generous",93.9393939393939,3.01401170104353,1,100
"4503","genes",85.7142857142857,3.06037976359741,2,100
"4504","genesis",67,2.43159259817974,0,100
"4505","genetic",80.8080808080808,3.36129872347578,1,100
"4506","genetics",91,2.73529448185146,0,100
"4507","genie",76.8421052631579,2.43342443225666,5,100
"4508","genitals",78.7878787878788,3.16613772984038,1,100
"4509","genius",94.9494949494949,2.56074847432283,1,100
"4510","genocide",74.4897959183673,2.89270567379237,2,100
"4511","genome",90.2173913043478,2.82379799756684,8,100
"4512","genre",92,3.07783752117279,0,100
"4513","gentle",93.9393939393939,2.98888185679992,1,100
"4514","gentleman",89.6907216494845,3.46207154433634,3,100
"4515","gently",91,3.11780240948439,0,100
"4516","genuine",96.9387755102041,2.65326650999727,2,100
"4517","genus",95.2941176470588,2.42958382658874,15,100
"4518","geography",82.8282828282828,2.95744702498833,1,100
"4519","geology",79.5918367346939,2.46707877668831,2,100
"4520","geometric",91.9191919191919,2.78568607101089,1,100
"4521","geometry",89.7959183673469,2.70906556308545,2,100
"4522","George",85.5670103092783,2.61062255842862,3,100
"4523","gerbil",92.7710843373494,2.35178810985163,17,100
"4524","geriatric",98.8372093023256,1.36254604240533,14,100
"4525","germ",90,3.20822692196444,0,100
"4526","German",77,3.8391587618114,0,100
"4527","Germany",66.6666666666667,3.58212418599797,1,100
"4528","germs",87,3.21930198711415,0,100
"4529","gesture",95,3.14405375784682,0,100
"4530","get",95.959595959596,3.44278410477763,1,100
"4531","get better",90,2.88869197243955,0,100
"4532","get ready",77,2.60726221381176,0,100
"4533","get rid of",87,3.70640260692404,0,100
"4534","getting",78.5714285714286,3.4422962687947,2,100
"4535","get up",83.8383838383838,3.22235924881462,1,100
"4536","geyser",90.7216494845361,3.11953953748953,3,100
