"","cue","coverage","H","unknown","N"
"4190","foe",96,1.68648027186264,0,100
"4191","fog",91,3.38225051462936,0,100
"4192","foggy",93,3.51473712204538,0,100
"4193","foil",94,2.62578962665006,0,100
"4194","fold",88.8888888888889,3.51113635426667,0,99
"4195","folded",84,3.27280330292007,0,100
"4196","folder",86.8686868686869,3.14842869447202,0,99
"4197","folding",86,2.8980587223199,0,100
"4198","foliage",97,2.58995720742171,0,100
"4199","folk",96.969696969697,2.75502558941735,0,99
"4200","folklore",89,3.08644570230538,0,100
"4201","follow",96,2.97953079094359,0,100
"4202","follower",90,2.96789224844465,0,100
"4203","following",88,3.42668745391114,0,100
"4204","folly",91,3.32284851349699,0,100
"4205","fond",90,3.16384139758608,0,100
"4206","fondle",92,2.95134791629598,0,100
"4207","fondness",96,2.48018925783249,0,100
"4208","fondue",95,1.54126423111467,0,100
"4209","font",83.8383838383838,3.05616704515885,1,100
"4210","food",96,3.35857956490018,0,100
"4211","fool",90,3.37730807355908,0,100
"4212","foolish",92,2.91967090343599,0,100
"4213","foolishness",76,2.93281341023482,0,100
"4214","foot",90,3.48584992911186,0,100
"4215","football",92,3.11880564650376,0,100
"4216","footpath",93,3.13640555073105,0,100
"4217","footprint",86,2.96660025751112,0,100
"4218","footprints",87,2.53828183639909,0,100
"4219","footstool",76,3.42237739615626,0,100
"4220","footwear",92,1.85639129394386,0,100
"4221","for",90,3.46680114727383,0,100
"4222","forbid",90.8163265306122,3.61981395518456,0,98
"4223","forbidden",83,3.41485834327898,0,100
"4224","force",91,3.71522157873749,0,100
"4225","forced",53,3.86943038412576,0,100
"4226","forceful",97.9381443298969,3.2470802289824,0,97
"4227","forces",78,3.57717336760188,0,100
"4228","Ford",80,2.65258336602459,0,100
"4229","fore",79.5918367346939,2.66882753652379,0,98
"4230","forecast",97,1.28663153750268,0,100
"4231","foreground",91,2.27167150856003,0,100
"4232","forehead",88,3.76621559746273,0,100
"4233","foreign",95,3.60229501950627,0,100
"4234","foreigner",84,3.57048839584411,0,100
"4235","foreplay",85,2.40073683864805,0,100
"4236","foresight",79,3.66648824583866,0,100
"4237","forest",96,1.61301944194193,0,100
"4238","foretell",66,2.73300074772726,0,100
"4239","forethought",67.0103092783505,3.71640087399143,0,97
"4240","forever",93,2.85830553642968,0,100
"4241","forfeit",88,2.62081561877164,0,100
"4242","forge",91,3.29655495265328,0,100
"4243","forgery",94.7916666666667,2.60015404191834,0,96
"4244","forget",81,3.3881840258407,0,100
"4245","forgetful",67,3.87557468601796,0,100
"4246","forgetting",72,3.59775136829421,0,100
"4247","forgive",88,2.66979360043413,0,100
"4248","forgiveness",91,3.71487303814407,0,100
"4249","forgiving",89,3.90699919757184,0,100
"4250","forgot",78,3.60855879724119,0,100
"4251","forgotten",79.7979797979798,3.06675610026487,0,99
"4252","fork",92,2.14151084421365,0,100
"4253","form",94,3.32617957753525,0,100
"4254","formal",88,3.43142945096434,0,100
"4255","format",94.9494949494949,3.56944634162108,0,99
"4256","formation",89,3.96536925850364,0,100
"4257","former",98,2.8142184688903,0,100
"4258","formula",91,3.10329948410634,0,100
"4259","Forrest",62.6262626262626,2.01708748936296,0,99
"4260","for sale",84,3.35438427132933,0,100
"4261","for sure",91,3.01188854348683,0,100
"4262","fort",78.3505154639175,3.52753999393098,0,97
"4263","forth",87,3.11844320927138,0,100
"4264","forthright",75,2.95864170403929,0,100
"4265","fortify",89,2.96552963552534,0,100
"4266","fortitude",88,2.04042937955149,0,100
"4267","fortress",88,2.6139571358679,0,100
"4268","fortunate",98.989898989899,1.70668538692512,0,99
"4269","fortune",90,3.02797005410525,0,100
"4270","fortune teller",78.7878787878788,3.31763741067961,0,99
"4271","forty",82.8282828282828,3.21147639735758,0,99
"4272","forum",87,3.71416180375385,0,100
"4273","forward",86,3.08672800217404,0,100
"4274","forwards",91,2.89306161532211,0,100
"4275","fossil",95,2.59620196545683,0,100
"4276","foster",90,2.95734858949659,0,100
"4277","foul",93,3.43113786774365,0,100
"4278","found",92,1.92497835549525,0,100
"4279","foundation",91,3.49860640728515,0,100
"4280","fountain",96,1.59636064611748,0,100
"4281","four",92,2.83545670907809,0,100
"4282","fourteen",91,2.74989408890243,0,100
"4283","fourth",76,3.06928842578527,0,100
"4284","fowl",94,1.89281731091608,0,100
"4285","fox",92,3.41158069356115,0,100
"4286","foxy",91,2.83370853910811,0,100
"4287","foyer",84,3.29881064737787,0,100
"4288","fractal",75,3.47411152656977,0,100
"4289","fraction",95,2.85760664776053,0,100
"4290","fracture",97,1.90694472321348,0,100
"4291","fragile",96,2.79213928948831,0,100
"4292","fragment",99,2.25669808114844,0,100
"4293","fragrance",98,2.02213661567675,0,100
"4294","fragrant",91.8367346938776,2.82494110744503,0,98
"4295","frail",96,2.48498282254494,0,100
"4296","frame",97,2.27402442810173,0,100
"4297","framework",83,3.66664827679218,0,100
"4298","France",86,3.23495028064221,0,100
"4299","frank",83,2.90802457263481,0,100
"4300","Frankenstein",85,1.85410789062219,0,100
"4301","frantic",85,3.62314243422918,0,100
"4302","frat",89.7959183673469,2.96357780317477,0,98
"4303","fraternity",89.8989898989899,2.87958462853981,0,99
"4304","fraud",93,3.24729625616925,0,100
"4305","fraught",70.1030927835051,3.57920779009559,0,97
"4306","fray",73,3.23983994315821,0,100
"4307","freak",93,3.44186439229995,0,100
"4308","freckle",93.9393939393939,3.01160246870371,0,99
"4309","freckles",88,3.0321560968842,0,100
"4310","free",69,3.95857329703182,0,100
"4311","freedom",91,3.46107080706283,0,100
"4312","freely",59,3.95466215225883,0,100
"4313","free time",82,3.37358917574077,0,100
"4314","freeway",97,2.56441486183283,0,100
"4315","freeze",92.7835051546392,2.6115661894931,0,97
"4316","freezer",91,2.60007899653836,0,100
"4317","freezing",98,1.23976089294291,0,100
"4318","freight",96,2.33946483392232,0,100
"4319","French",90,3.29927252995228,0,100
"4320","french fries",96,2.98478443635162,0,100
"4321","French horn",80,3.17713954313843,0,95
"4322","French toast",93,3.03394777835658,0,100
"4323","frenzied",77,3.52761781059878,0,100
"4324","frenzy",90,3.40508559509411,0,100
"4325","frequency",81.8181818181818,3.1489948556043,0,99
"4326","frequent",90,2.38552621126242,0,100
"4327","frequently",93,1.93286009765704,0,100
"4328","fresh",95,3.31450809169081,0,100
"4329","fresh air",84,3.62012760811652,0,100
"4330","freshman",77.5510204081633,3.05853334536151,0,98
"4331","fret",94,1.90445977683084,0,100
"4332","Freud",64.6464646464647,2.96705543988278,0,99
"4333","friar",84.6938775510204,2.33367587857111,0,98
"4334","friction",92.9292929292929,3.56867954223919,0,99
"4335","Friday",82,3.22597860618399,0,100
"4336","fridge",98,2.36784397261974,0,100
"4337","fried",93,2.81409190772495,0,100
"4338","friend",91,3.29163504918839,0,100
"4339","friendliness",86.734693877551,3.44009143322613,0,98
"4340","friendly",94,3.02467763346662,0,100
"4341","friends",67,3.90766178933425,0,100
"4342","friendship",84.8484848484848,3.84781682257028,0,99
"4343","fries",95,2.54474892955297,0,100
"4344","fright",95,2.56609284948662,0,100
"4345","frighten",99,1.86791050579283,0,100
"4346","frightened",98,1.36562922579608,0,100
"4347","frightening",97,1.83311372633316,0,100
"4348","frigid",95,1.49548981162156,0,100
"4349","frill",81.4432989690722,3.56166177344308,0,97
"4350","frilly",66.6666666666667,2.93413553185274,0,96
"4351","fringe",75.5102040816327,2.98712950151958,0,98
"4352","frisbee",97,2.92089006546988,0,100
"4353","frisk",80.4123711340206,3.19699034184869,0,97
"4354","frisky",85,3.38787456716185,0,100
"4355","frivolous",81.4432989690722,3.52586674151368,0,97
"4356","frog",89,3.49333696103245,0,100
"4357","frolic",79.5918367346939,3.02093587035117,0,98
"4358","from",89,3.18882626082988,0,100
"4359","front",98,1.8709816934946,0,100
"4360","frontal",94.9494949494949,2.78341684613914,0,99
"4361","frontier",88,3.5763846132858,0,100
"4362","frost",94,2.60750435718129,0,100
"4363","frosted",98,2.81182328140057,0,100
"4364","frosting",96,1.80172153759273,0,100
"4365","frosty",94,2.21098386606293,0,100
"4366","froth",88,2.71889315317248,0,100
"4367","frown",94,2.92001880012613,0,100
"4368","frozen",96,2.43151752417532,0,100
"4369","frugal",86.8686868686869,2.84385013967619,0,99
"4370","fruit",98.9795918367347,2.95636902731936,0,98
"4371","fruitful",92,3.56166942403066,0,100
"4372","fruits",94,3.34308974246273,0,100
"4373","fruity",93,3.57121904854581,0,100
"4374","frustrate",87.7551020408163,3.42847421807628,0,98
"4375","frustrated",87.8787878787879,2.77124153758693,0,99
"4376","frustrating",86,3.43395376832783,0,100
"4377","frustration",86,3.1019200229486,0,100
"4378","fry",85.8585858585859,3.55410868477679,0,99
"4379","frying",94.8453608247423,2.39982276650197,0,97
"4380","frying pan",91.4893617021277,3.02246584917139,0,94
"4381","fuck",90,2.89283006486372,0,100
"4382","fucking",82,2.81687444806634,0,100
"4383","fudge",90,2.62759459493593,0,100
"4384","fuel",98,2.51335737465843,0,100
"4385","fugitive",83,3.49916968714628,0,100
"4386","fulfill",94,3.1283993440353,0,100
"4387","fulfilled",92,2.712434567315,0,100
"4388","fulfillment",91,3.67191038115784,0,100
"4389","full",82,3.01532707933354,0,100
"4390","full stop",82.6530612244898,2.91090581520607,0,98
"4391","fully",90,2.87120410044126,0,100
"4392","fumble",83,2.9772816700774,0,100
"4393","fumes",92,2.72484548903915,0,100
"4394","fun",94,3.65969228436684,0,100
"4395","function",93,3.42954590902311,0,100
"4396","functional",90,3.00119377023087,0,100
"4397","fund",89.8989898989899,2.28179368203591,0,99
"4398","fundamental",91.8367346938776,2.89343269653234,0,98
"4399","fundamentalist",76,3.68078098728392,0,100
"4400","funds",94,1.62839937831466,0,100
"4401","funeral",91,2.38469621190407,0,100
"4402","fungi",95,1.90741511142451,0,100
"4403","fungus",95,2.06271280833808,0,100
"4404","funk",86,3.70549078646949,0,100
"4405","funky",90,3.49029708160321,0,100
"4406","funnel",84.8484848484848,3.3577740878837,0,99
"4407","funny",81,3.11475875558515,0,100
"4408","fur",95,2.99952025194355,0,100
"4409","furious",94,1.65926700719567,0,100
"4410","furnace",97,2.25817987629792,0,100
"4411","furniture",95,2.6354712116263,0,100
"4412","furry",95.959595959596,3.09480234991851,0,99
"4413","further",93,3.05929255393069,0,100
"4414","furthermore",70.7070707070707,3.31114407615578,0,99
"4415","fury",90,2.58998481690351,0,100
"4416","fuse",91.9191919191919,3.31595558162744,0,99
"4417","fusion",84,3.63461258837932,0,100
"4418","fuss",78,3.7210687549397,0,100
"4419","fussy",81,3.77795400000482,0,100
"4420","futile",85.7142857142857,3.24767495594212,0,98
"4421","future",89,3.5205508284594,0,100
"4422","fuzz",94,3.31289671465879,0,100
"4423","fuzzy",89.8989898989899,2.79258798930968,0,99
"4424","g",73,3.23014970600101,0,100
"4425","gadget",85,3.18015736064504,0,100
"4426","gag",90,3.23576322496238,0,100
"4427","gain",97,3.01129035473453,0,100
"4428","gains",65,3.70595253560315,0,100
"4429","gait",94,1.74360773633358,0,100
"4430","gal",88,2.15791891291473,0,100
"4431","gala",93.8144329896907,2.73221315961752,0,97
"4432","galaxy",96,2.40032554149286,0,100
"4433","gale",78,2.07267092457364,0,100
"4434","gallant",84,2.85447076734091,0,100
"4435","gallery",97.979797979798,1.69944895940319,0,99
"4436","gallon",93,2.7178058413445,0,100
"4437","gallop",93,1.57674931516687,0,100
"4438","gallows",85,2.86416217161846,0,100
"4439","galoshes",78.5714285714286,2.51117674961453,0,98
"4440","gamble",96,3.03054511846386,0,100
"4441","gambler",81,3.35593689157088,0,100
"4442","gambling",89,3.40257915318879,0,100
"4443","game",95,3.07539781659833,0,100
"4444","Game Boy",79.1666666666667,3.48325395088266,0,96
"4445","gamer",88,3.65774679395106,0,100
"4446","games",95,2.85698687950486,0,100
"4447","game show",65,3.18801808820232,0,100
"4448","gaming",81,3.86683323413037,0,100
"4449","gamma",94,2.19477498487315,0,100
"4450","gander",83.6734693877551,1.98271606556759,0,98
"4451","gang",91,3.3055385479104,0,100
"4452","gangster",86,3.55024122579738,0,100
"4453","gap",93,3.32763092361374,0,100
"4454","garage",88,2.54480244876543,0,100
"4455","garbage",91.8367346938776,2.59638902700645,0,98
"4456","garden",96,3.25259390764396,0,100
"4457","gardener",81.8181818181818,3.39183216874039,0,99
"4458","gardening",84,3.67674068827243,0,100
"4459","garlic",96,3.48833257148763,0,100
"4460","garment",94,2.27868670263046,0,100
"4461","garnish",88.659793814433,3.25554267834081,0,97
"4462","gas",86,3.62874746706187,0,100
"4463","gasoline",97,2.84368231718877,0,100
"4464","gasp",94,3.1157589786369,0,100
"4465","gate",93,3.5061844363621,0,100
"4466","gateway",85,3.20425831948035,0,100
"4467","gather",90,3.60797757226481,0,100
"4468","gatherer",87,2.71133159047782,0,100
"4469","gathering",90.9090909090909,3.32992978862222,0,99
"4470","gaudy",73,3.48551818939204,0,100
"4471","gauge",93,3.52463987964409,0,100
"4472","gauze",90,3.10252697721445,0,100
"4473","gave",83,3.23812639149543,0,100
"4474","gavel",82.2916666666667,1.89201752363554,0,96
"4475","gay",94,2.64141311774792,0,100
"4476","gaze",97,2.64120825912148,0,100
"4477","gazebo",80.6122448979592,3.79934412036758,0,98
"4478","gazelle",89.8989898989899,3.09830493594254,0,99
"4479","gazing",96,2.61644923723023,0,100
"4480","gear",91,3.5834896348248,0,100
"4481","gears",90,2.85946569789917,0,100
"4482","gecko",88.1720430107527,1.8702775411602,0,93
"4483","geek",93,2.04063301544553,0,100
"4484","geese",90.8163265306122,3.03355085987562,0,98
"4485","geisha",85,2.49613448971093,0,100
"4486","gel",93,2.23483720884917,0,100
"4487","gelatin",90.8163265306122,2.93471240266562,0,98
"4488","gelatinous",80,3.15434723136502,0,100
"4489","gem",92,2.61038406190087,0,100
"4490","Gemini",76.7676767676768,3.21711629374312,0,99
"4491","gems",93,2.94617486762169,0,100
"4492","gemstone",87,3.07049762849425,0,100
"4493","gender",96,2.18507714926448,0,100
"4494","gene",94,2.82464827910049,0,100
"4495","genealogy",94,2.90835353201444,0,100
"4496","general",84.8484848484848,3.61811979813853,0,99
"4497","generally",79,2.98499373793799,0,100
"4498","generation",87,3.65278533318099,0,100
"4499","generic",86,3.80511768195065,0,100
"4500","generosity",93,2.87077737668131,0,100
"4501","generous",93,3.05553262502794,0,100
"4502","genes",86,3.14070980945221,0,100
"4503","genesis",70,2.33554078191426,0,100
"4504","genetic",81,3.34172081487612,0,100
"4505","genetics",93,2.70826080931948,0,100
"4506","genie",77.5510204081633,2.4532217761287,0,98
"4507","genitals",79,3.17661494328563,0,100
"4508","genius",94,2.60598772260344,0,100
"4509","genocide",72,2.96891528327239,0,100
"4510","genome",83,2.87919024492224,0,100
"4511","genre",92,3.13187409906711,0,100
"4512","gentle",93.6842105263158,2.98864724041596,0,95
"4513","gentleman",89,3.51204699123486,0,100
"4514","gently",91,3.07503155554881,0,100
"4515","genuine",95,2.67422739756727,0,100
"4516","genus",83,2.57838268269333,0,100
"4517","geography",89.8989898989899,3.04276187808146,0,99
"4518","geology",96,2.4518421204934,0,100
"4519","geometric",91,2.80486854276226,0,100
"4520","geometry",88,2.75292336510347,0,100
"4521","George",84,2.71745794465436,0,100
"4522","gerbil",81,2.42355349802394,0,100
"4523","geriatric",90.5263157894737,1.54565299793427,0,95
"4524","germ",89.8989898989899,3.22951596261647,0,99
"4525","German",76.7676767676768,3.76569413407229,0,99
"4526","Germany",66,3.60230447849283,0,100
"4527","germs",87,3.24031516952237,0,100
"4528","gesture",93.9393939393939,3.15401266814011,0,99
"4529","get",95,3.4782207416959,0,100
"4530","get better",90.7216494845361,2.77177338503669,0,97
"4531","get ready",77,2.62004414407764,0,100
"4532","get rid of",87.8787878787879,3.68727381067596,0,99
"4533","getting",79,3.44698249955872,0,100
"4534","get up",85,3.2080288516113,0,100
"4535","geyser",89.6907216494845,3.07790078754155,0,97
"4536","ghastly",86,3.1875942553446,0,100
"4537","gherkins",73,2.12316849495473,0,100
"4538","ghetto",78,3.56865389514237,0,100
"4539","ghost",88,3.66919401188415,0,100
"4540","ghostly",83.6734693877551,3.47385549106855,0,98
"4541","ghosts",69,3.56339293501836,0,100
"4542","ghoul",89.8989898989899,1.60993428995527,0,99
"4543","giant",91,3.18991568162025,0,100
"4544","giddy",96,2.62680291543312,0,100
"4545","gift",97,2.11857819567507,0,100
"4546","gifted",94,2.6409553391947,0,100
"4547","gifts",95.8762886597938,1.89138935970227,0,97
"4548","gig",88,2.64172977584651,0,100
"4549","gigantic",94,1.93029925296316,0,100
"4550","giggle",95,1.14625304528777,0,100
"4551","giggling",91,2.64766507520278,0,100
"4552","gin",95.959595959596,2.0019538932334,0,99
"4553","ginger",95,3.13453196811474,0,100
"4554","gingerbread",96.9387755102041,2.61086413362225,0,98
"4555","giraffe",96,2.49404857399272,0,100
"4556","girdle",66,3.58145706376992,0,100
"4557","girl",98,2.14001044877283,0,100
"4558","girlfriend",91,3.05561017685907,0,100
"4559","girls",91,3.10120496457692,0,100
"4560","girly",88.8888888888889,3.1356266597356,0,99
"4561","girth",95,2.795610408932,0,100
"4562","give",96,2.89063746285532,0,100
"4563","give away",96,2.79024409409905,0,100
"4564","give in",87,3.22145615111127,0,100
"4565","given",89,2.91161260586393,0,100
"4566","giver",87.8787878787879,3.35819611774029,0,99
"4567","give up",90.7216494845361,3.20685985117312,0,97
"4568","giving",94,3.57980161372152,0,100
"4569","gizmo",78,2.34532872581747,0,100
"4570","glacier",91.7525773195876,1.51213308342368,0,97
"4571","glad",94,1.31265644886332,0,100
"4572","gladiator",83.6734693877551,3.08509444950762,0,98
