"","cue","coverage","H","unknown","xR2","xR3","N"
"2074","collide",86.5051903114187,3.78372211980886,0,1,9,300
"2075","collision",89.6193771626298,3.65864007422448,0,2,7,300
"2076","colloquial",80.0751879699248,4.30002693805728,0,6,19,297
"2077","cologne",91.8088737201365,3.55358784526902,0,1,5,300
"2078","colon",74.0350877192982,4.08591050053122,0,2,11,300
"2079","colonel",82.1818181818182,3.83715688194315,0,7,11,300
"2080","colonial",82.7118644067797,4.76327360608723,0,2,1,300
"2081","colonialism",74.3589743589744,4.84060988968706,0,10,7,300
"2082","colony",79.9307958477509,4.54614056041761,0,1,9,300
"2083","color",92.7835051546392,3.76022050342929,0,2,5,300
"2084","Colorado",73.134328358209,3.86336389699278,0,8,16,300
"2085","colored",76.4705882352941,4.40941970895907,0,7,10,279
"2086","colorful",90.2439024390244,4.07348941864493,0,3,7,300
"2087","colors",90.1360544217687,3.58750469675199,0,1,4,300
"2088","Colt",84.115523465704,3.67810846313083,0,2,13,294
"2089","Columbus",63.7065637065637,3.7568814646836,0,7,12,285
"2090","column",86.1209964412811,4.14039171867434,0,3,10,297
"2091","coma",85.3046594982079,3.83251433576406,0,1,7,288
"2092","comb",89.7610921501707,3.4831160016696,0,0,7,300
"2093","combat",92.4657534246575,3.5111437546981,0,2,4,300
"2094","combination",87.0967741935484,4.37754126383033,0,6,9,300
"2095","combine",84.1726618705036,4.04234945041158,0,6,10,300
"2096","combined",81.4671814671815,3.87421291275291,0,15,11,300
"2097","combustion",95.9183673469388,3.32235137011147,0,1,4,300
"2098","come",89.3992932862191,3.94262301266333,0,3,11,300
"2099","comeback",81.8181818181818,4.50178088651878,0,6,7,294
"2100","come back",81.7490494296578,4.15092720452414,0,12,13,300
"2101","comedian",76.0416666666667,3.63347535570565,0,1,7,297
"2102","comedy",85.6655290102389,3.84814292864296,0,2,3,300
"2103","come in",94.0140845070423,3.35620063766419,0,2,12,300
"2104","comes",57.5396825396825,3.67112040188306,0,17,14,300
"2105","comet",85.9778597785978,3.9997204435569,0,2,4,279
"2106","come together",83.3948339483395,4.07539345486001,0,10,9,300
"2107","comfort",92.3875432525952,4.27434258249309,0,0,11,300
"2108","comfortable",94.8453608247423,4.01401157908783,0,2,5,300
"2109","comforter",90.8771929824562,3.8084818473266,0,3,9,300
"2110","comforting",91.4089347079038,4.32936900372801,0,2,5,300
"2111","comfy",93.5153583617747,3.63453353979268,0,1,5,300
"2112","comic",85.2233676975945,3.79500298097614,0,2,5,300
"2113","comics",71.2280701754386,4.34671029503122,0,4,7,300
"2114","coming",90.3571428571429,3.84708506180227,0,4,12,300
"2115","comma",86.551724137931,3.88152086537729,0,1,8,300
"2116","command",91.0652920962199,4.22795109452904,0,2,5,300
"2117","commander",92.3875432525952,3.76980011860752,0,2,7,300
"2118","commence",93.1654676258993,3.13414328720689,0,1,14,294
"2119","comment",94.4444444444444,4.38702863079479,0,1,10,300
"2120","commerce",89.8245614035088,3.81698181259053,0,2,8,297
"2121","commercial",80.7142857142857,4.5869901833805,0,1,12,294
"2122","commission",89.2857142857143,4.54338306498995,0,4,9,297
"2123","commit",88.3802816901408,4.46657429256791,0,3,10,300
"2124","commitment",93.0313588850174,4.31375525464874,0,2,9,300
"2125","committed",83.3333333333333,4.53281495733599,0,1,10,300
"2126","committee",87.8892733564014,4.21796946878336,0,3,5,300
"2127","common",89.0784982935154,4.49911711677581,0,1,5,300
"2128","commons",73.3082706766917,4.57878313735981,0,7,20,300
"2129","common sense",77.9069767441861,4.68306454544314,0,15,12,300
"2130","commune",84.5864661654135,4.55740445316813,0,10,14,300
"2131","communicate",93.127147766323,4.03092368076516,0,2,2,297
"2132","communication",91.5789473684211,4.30413790795196,0,0,6,291
"2133","communion",84.1379310344828,3.93450205052622,0,2,6,300
"2134","communism",76.6323024054983,4.15702239112558,0,1,7,300
"2135","communist",79.8586572438163,4.07590775584572,0,2,4,291
"2136","community",90.6040268456376,4.22974811717938,0,0,2,300
"2137","commute",93.9393939393939,3.60363094789941,0,0,3,300
"2138","compact",94.5392491467577,3.38601140346713,0,0,7,300
"2139","companion",93.0555555555556,3.67811973861892,0,2,5,297
"2140","companionship",93.1506849315068,4.13163579947051,0,2,1,297
"2141","company",82.2525597269625,4.19190568864687,0,0,7,300
"2142","comparative",80.5147058823529,4.4161329474473,0,8,12,300
"2143","compare",82.2222222222222,4.30380711943879,0,6,18,300
"2144","comparison",84.1911764705882,4.62028487288591,0,5,18,300
"2145","compartment",90.5923344947735,4.15409211830257,0,2,9,300
"2146","compass",94.5945945945946,3.81959170578644,0,0,4,300
"2147","compassion",94.1176470588235,4.03333299745513,0,2,7,300
"2148","compassionate",93.1972789115646,4.00205861591614,0,1,4,300
"2149","compatible",76.9503546099291,4.62718464267164,0,4,10,300
"2150","compel",83.0188679245283,4.13801819873692,0,8,19,300
"2151","compelled",67.9245283018868,4.23832983659619,0,9,14,297
"2152","compensation",80.9187279151943,4.10352609738568,0,2,13,300
"2153","compete",89.7887323943662,4.39316847780614,0,2,9,297
"2154","competence",91.6058394160584,4.33601244561684,0,8,10,300
"2155","competent",91.6981132075472,4.07705692717053,0,4,24,297
"2156","competition",90.0343642611684,4.37668609213585,0,3,3,300
"2157","competitive",91.98606271777,4.49681644332629,0,4,5,300
"2158","competitor",90.6896551724138,4.35722738064808,0,1,8,300
"2159","compile",89.198606271777,4.30322073086717,0,2,9,300
"2160","complain",87.6288659793814,4.42456909085083,0,1,7,300
"2161","complaint",85.5123674911661,4.67824198797937,0,4,9,300
"2162","complete",93.1034482758621,3.6236940571019,0,2,6,300
"2163","completed",91.9413919413919,3.07628933529523,0,7,13,300
"2164","completely",85.8181818181818,3.71737407894869,0,5,15,300
"2165","completion",92.5795053003534,3.68562353972188,0,2,13,300
"2166","complex",88.9285714285714,4.31882716885706,0,3,11,297
"2167","compliant",77.5590551181102,4.66632493966404,0,10,17,291
"2168","complicated",87.719298245614,4.04296529453026,0,3,9,300
"2169","complication",90.6716417910448,4.16188872191349,0,9,14,300
"2170","compliment",93.5943060498221,4.20358190306186,0,5,9,300
"2171","comply",82.7205882352941,4.19773137221148,0,4,20,300
"2172","component",94.9640287769784,3.55809316996529,0,4,14,300
"2173","components",86.4468864468865,3.80153667200443,0,8,11,300
"2174","compose",94.4636678200692,3.68080036387607,0,4,3,300
"2175","composer",86.2542955326461,3.46710600601561,0,1,7,300
"2176","composition",94.1580756013746,3.79676492354581,0,1,7,300
"2177","compost",90.9407665505226,4.04409851763929,0,4,5,300
"2178","composure",82.2834645669291,4.27224840879583,0,15,13,297
"2179","compound",88.5416666666667,4.61420561284025,0,2,8,300
"2180","comprehend",92.057761732852,3.47873787762785,0,4,15,300
"2181","comprehension",91.1660777385159,3.63145212075121,0,4,9,300
"2182","comprehensive",87.7256317689531,4.00012511920942,0,3,17,300
"2183","compress",90.3780068728522,4.13550982967015,0,1,7,300
"2184","compromise",86.8794326241135,4.75629926161291,0,2,14,300
"2185","compulsion",90.2255639097744,4.34662319497129,0,7,17,297
"2186","compulsive",86.5248226950355,4.26206314052957,0,4,10,300
"2187","compulsory",89.1050583657588,4.10153048876147,0,14,15,300
"2188","compute",84.9122807017544,4.06518289697236,0,4,7,300
"2189","computer",92.4657534246575,4.41030386887352,0,1,6,300
"2190","computing",80.5147058823529,4.22268174483335,0,2,9,285
"2191","comrade",92.7835051546392,3.50415658258738,0,2,5,300
"2192","con",90.4109589041096,4.09542049963277,0,1,6,300
"2193","concave",85.4014598540146,4.01964281771557,0,7,12,300
"2194","conceal",93.9285714285714,3.48136629292699,0,5,10,300
"2195","concealed",83.955223880597,3.71683745862127,0,11,10,300
"2196","concede",87.7697841726619,4.04902168570017,0,3,16,300
"2197","conceit",73.0923694779116,4.59688520552073,0,11,20,291
"2198","conceited",79.1505791505791,4.31056764728554,0,9,14,291
"2199","conceive",88.6524822695035,3.73105434790901,0,2,5,291
"2200","concentrate",92.0415224913495,3.83987205145318,0,1,6,297
"2201","concentrated",82.8125,4.33443219268261,0,13,9,291
"2202","concentration",90.2439024390244,4.25713953780688,0,1,5,294
"2203","concept",91.726618705036,3.81208300976931,0,4,14,300
"2204","conception",90.8424908424908,3.70706000630925,0,8,8,297
"2205","concern",92.6470588235294,3.81892993558691,0,7,14,300
"2206","concerned",90.188679245283,3.88715917496157,0,7,21,300
"2207","concerning",80.8270676691729,4.17691787231693,0,9,16,300
"2208","concert",90.9698996655518,3.83678444812138,0,0,1,300
"2209","concise",85.4545454545455,4.05126768677937,0,4,17,300
"2210","conclude",89.6428571428572,3.48427512035862,0,5,10,300
"2211","conclusion",92.5795053003534,3.66967920236143,0,4,9,300
"2212","concoction",87.4125874125874,4.01117606639832,0,1,12,300
"2213","concrete",92.5675675675676,4.2621746645876,0,0,4,300
"2214","concur",85.2140077821012,3.75763972972155,1,8,21,297
"2215","condemn",88.1720430107527,4.59231393231506,0,5,11,300
"2216","condensation",90,3.57532850819993,0,1,8,300
"2217","condescending",65.587044534413,4.4243937066116,0,14,13,288
"2218","condiment",89.0459363957597,3.40582223109434,0,1,15,300
"2219","condiments",91.0034602076124,3.39466572274686,0,3,5,300
"2220","condition",88.8086642599278,4.50208256270624,0,2,19,300
"2221","conditional",79.7752808988764,4.76301814642379,0,9,15,300
"2222","conditioner",93.0795847750865,3.34703005592882,0,2,7,300
"2223","conditions",81.5217391304348,4.3600930025632,0,6,9,297
"2224","condo",86.9090909090909,3.93986744914151,0,4,5,288
"2225","condom",90.9407665505226,3.33578051539713,0,4,5,300
"2226","conduct",89.7526501766784,4.03601498796711,0,4,9,300
"2227","conductor",90.4255319148936,3.68740802430303,0,4,7,297
"2228","cone",88.5135135135135,3.97595507278699,0,0,4,300
"2229","confer",81.7204301075269,3.99013846678111,0,2,17,300
"2230","conference",90.2097902097902,4.08055965939227,0,3,8,300
"2231","confess",88.5304659498208,4.34254488930868,0,3,9,294
"2232","confession",89.4366197183099,4.19904369310551,0,3,10,300
"2233","confetti",87.3188405797101,3.49990851708207,0,8,5,297
"2234","confidant",89.0070921985816,4.51888367609546,0,3,12,300
"2235","confide",93.1034482758621,3.21736622989342,0,1,8,300
"2236","confidence",84.0148698884758,4.78326740790798,0,8,15,300
"2237","confident",92.1146953405018,4.42276861488807,0,6,9,300
"2238","confidential",85.5595667870036,3.73636090208015,0,3,17,300
"2239","configure",81.3186813186813,4.40964696196262,0,8,11,300
"2240","confine",87.7133105802048,4.36088084655859,0,1,5,300
"2241","confined",75.9259259259259,4.17974275701312,0,9,12,300
"2242","confinement",82.6855123674912,4.14921261898931,0,2,13,300
"2243","confirm",87.5,4.30951073720517,1,1,15,300
"2244","confirmation",83.2142857142857,4.39128973052234,0,3,8,294
"2245","conflict",90.4761904761905,4.05081852123514,0,0,6,300
"2246","conform",82.2064056939502,4.77177960776677,0,2,15,300
"2247","conformity",77.8195488721805,4.6041484760375,0,2,15,285
"2248","confound",78.7878787878788,4.12563707930229,0,9,18,300
"2249","confront",89.3238434163701,4.45220549060145,0,4,11,300
"2250","confrontation",90.9407665505226,4.25899120716098,0,2,9,300
"2251","confuse",78.8104089219331,4.80008129398631,0,6,13,294
"2252","confused",74.822695035461,4.84832407022285,0,5,8,300
"2253","confusing",79.2253521126761,4.79918855726356,0,3,10,300
"2254","confusion",78.3088235294118,4.90769728339668,0,9,10,300
"2255","congested",85.5123674911661,3.83509482542299,0,5,7,300
"2256","congestion",84.1509433962264,4.06387894145589,0,9,17,300
"2257","conglomerate",78.1481481481481,4.36470330111169,0,2,11,285
"2258","congratulate",89.9280575539568,4.49721942297705,0,4,11,297
"2259","congratulations",83.7931034482759,4.22315745100036,0,2,6,300
"2260","congregation",86.6197183098592,3.74706266257697,0,2,12,300
"2261","congress",81.6608996539792,4.72492388942363,0,2,7,300
"2262","conjoined",72.6907630522088,3.44128943114813,0,15,18,297
"2263","conjunction",82.5278810408922,4.04169869919616,0,4,20,297
"2264","connect",90.9090909090909,4.26813269259805,0,2,10,300
"2265","connected",86.6666666666667,4.40619412893071,0,3,9,300
"2266","connection",88.0281690140845,4.66371443921342,0,3,10,300
"2267","connotation",75.8241758241758,4.1379240996832,0,3,21,300
"2268","conquer",86.2542955326461,4.39467579375842,0,3,3,300
"2269","conquest",81.5217391304348,4.63435287657374,0,7,10,300
"2270","conquistador",63.1178707224335,4.05163189826745,0,11,15,300
"2271","conscience",93.6842105263158,4.38294922006059,0,4,7,300
"2272","conscientious",88.1294964028777,4.48232897706436,0,3,16,300
"2273","conscious",92.1985815602837,3.65236437327864,0,3,12,300
"2274","consciousness",89.6428571428572,4.08640051676844,0,7,6,300
"2275","consensus",86.4768683274021,3.91448094750393,0,6,7,300
"2276","consent",92.0863309352518,4.05655286059958,0,4,14,300
"2277","consequence",86.9565217391304,4.18481028827916,0,5,14,300
"2278","conservation",86.4768683274021,4.50662698108056,0,5,9,300
"2279","conservative",82.5783972125435,4.64702477881672,0,2,9,300
"2280","conserve",89.8954703832753,3.87445997569834,0,1,11,300
"2281","consider",87.7697841726619,3.95414791427029,0,6,10,300
"2282","considerate",93.9501779359431,3.81908030255564,0,5,6,297
"2283","consideration",84.5588235294118,4.47736604328954,0,6,16,300
"2284","consistent",85.8695652173913,4.45846347864133,0,5,14,300
"2285","console",92.4137931034483,4.50803267210628,0,1,8,300
"2286","consonant",85.4092526690391,3.74439223286054,0,6,7,300
"2287","conspiracy",80.9352517985612,4.19989805078282,0,6,10,300
"2288","constant",82.2299651567944,4.6331596785379,0,2,9,300
"2289","constellation",81.3793103448276,3.57739817721718,0,4,2,300
"2290","constipation",80.9352517985612,4.11164354314753,0,3,13,297
"2291","constitution",81.8181818181818,4.33408175771984,0,2,10,300
"2292","constrict",88.0434782608696,3.89119168394818,0,2,8,288
"2293","constrictor",83.7735849056604,3.43081986326031,0,11,13,300
"2294","construct",90.0355871886121,3.97600779063292,0,4,11,300
"2295","construction",90.6896551724138,4.16706180298706,0,2,6,300
"2296","constructive",93.6395759717314,3.85890304634706,0,5,7,300
"2297","consult",88.2758620689655,4.34048005728923,0,1,8,300
"2298","consume",94.7916666666667,3.76958614755896,0,1,10,300
"2299","consumer",85.1063829787234,4.40023924843244,0,4,10,300
"2300","consumerism",88.255033557047,4.43059138950102,0,1,0,300
"2301","consumption",85.4671280276817,4.14093849188588,0,3,5,300
"2302","contact",93.8356164383562,4.16955589353756,0,0,8,300
"2303","contacts",81.1643835616438,3.65958471215188,0,0,8,300
"2304","contagious",83.8383838383838,3.74965920089992,0,1,1,300
"2305","contain",92.8825622775801,4.18584893186193,0,4,11,300
"2306","container",92.1708185053381,4.01691252302768,0,6,7,300
"2307","contaminate",87.2852233676976,4.20718436589326,0,2,5,300
"2308","contemporary",88.5416666666667,4.01211614654159,0,1,7,297
"2309","contempt",84.965034965035,4.30197920731948,0,1,12,300
"2310","content",87.9432624113475,4.34127274937277,0,5,8,300
"2311","contentment",93.4931506849315,3.70956021955504,0,2,4,300
"2312","contents",87.0967741935484,3.91292222610847,0,4,13,300
"2313","contest",91.8088737201365,3.92414656772174,0,1,5,300
"2314","context",86.7924528301887,4.53621361621483,0,6,20,297
"2315","continent",78.5964912280702,3.82105409904569,0,4,7,300
"2316","continental",82.8767123287671,4.20279241313425,0,0,8,300
"2317","continue",87.8571428571429,4.32720054570952,0,6,8,300
"2318","continuing",77.992277992278,4.54001240834304,0,15,11,300
"2319","continuous",81.1594202898551,4.44856194182763,0,8,8,300
"2320","contra",69.5488721804511,4.09651043573315,0,5,24,300
"2321","contraband",79.2592592592593,3.96771645126025,0,9,12,300
"2322","contraception",90.2777777777778,3.55124246573517,0,3,6,300
"2323","contraceptive",83.2142857142857,3.64685960362454,0,3,8,294
"2324","contract",91.864406779661,4.27729441681273,0,1,3,300
"2325","contractor",83.0449826989619,4.40309019566109,0,4,3,300
"2326","contradict",88.2783882783883,4.25003179759339,0,6,15,300
"2327","contradictory",84.6715328467153,4.41589447034761,0,7,12,300
"2328","contraption",77.0318021201414,4.34816673725554,0,2,13,300
"2329","contrary",82.7838827838828,4.10768096520888,0,5,14,297
"2330","contrast",92.9078014184397,4.02150426709337,0,2,11,297
"2331","contribute",93.7062937062937,3.84112022047243,0,2,10,300
"2332","contribution",93.4707903780069,4.06172331930769,0,0,9,300
"2333","control",89.198606271777,4.82712022812663,0,4,5,300
"2334","controller",83.5294117647059,4.37427621074572,0,16,13,300
"2335","controls",73.1884057971015,4.77477007355337,0,7,7,297
"2336","controversial",78.2771535580524,4.69742665872631,0,12,9,300
"2337","controversy",89.7526501766784,4.37311001125155,0,4,9,300
"2338","conundrum",84.0304182509506,3.85359265353,0,10,17,300
"2339","convenience",86.2190812720848,3.74525431379297,0,4,9,300
"2340","convenient",84.9264705882353,3.80970392396991,0,6,16,300
"2341","convent",90.2877697841727,3.64166474283149,0,6,10,300
"2342","conventional",85.9154929577465,3.97455403094459,0,5,6,300
"2343","conversation",89.041095890411,3.84318353764436,0,1,6,300
"2344","converse",92.1232876712329,3.48160173822647,0,0,8,300
"2345","convert",85.6573705179283,3.88090889003082,0,12,13,288
"2346","convex",83.4532374100719,3.68470379148945,0,4,14,300
"2347","convey",84.3416370106762,4.31689291129404,0,3,13,300
"2348","convict",90.7216494845361,3.81697911227308,0,3,3,300
"2349","conviction",86.8965517241379,4.14450704447492,0,2,6,300
"2350","convince",85.0746268656716,4.48893934151222,0,5,22,300
"2351","convinced",74.703557312253,4.65176682463351,0,9,14,285
"2352","convincing",84.8484848484848,4.31957758626283,0,11,14,300
"2353","cook",90.7216494845361,4.06944314693121,0,3,3,300
"2354","cookbook",88.6206896551724,3.96690880507431,0,2,6,300
"2355","cooked",88.6206896551724,3.98405299183667,0,2,6,300
"2356","cooker",83.7455830388693,3.74974155700932,0,3,11,300
"2357","cookie",84.8275862068966,3.96542318392809,0,2,3,297
"2358","cookies",83.9590443686007,4.15072934396951,0,1,5,300
"2359","cooking",92.4914675767918,4.37744215727323,0,1,5,300
"2360","cookout",85.5595667870036,3.93764879273383,0,5,13,300
"2361","cool",90.1360544217687,4.35603751653429,0,1,4,300
